CG_PROD,DES_PROD,CANT,FE_ENTREGA,FE_EMIT,FE_CIERRE,PEDIDO,FECHA_PREVISTA_FABRICACION,FECHA_INICIO_REAL_FABRICACION,TOT_DOL
2128D5R2RAM3117,"2100 1""D2"" 1500(RF)x300(RF)",1.0,2023-02-04,2022-12-21 07:11:41.470,2023-03-23 07:27:43.120,60048,2023-03-23 07:14:49.847,2023-03-23 07:27:24.400,1988.0
2128D5R2RAM3117,"2100 1""D2"" 1500(RF)x300(RF)",1.0,2023-02-04,2022-12-21 07:11:42.013,2023-03-23 07:27:04.910,60049,2023-03-23 00:00:00.000,2023-03-23 07:26:04.823,1988.0
2138G5R2RBM3117,"2100 1.1/2""G3"" 1500(RF)x300(RF)",1.0,2023-02-04,2022-12-16 07:11:53.100,2023-03-23 07:29:01.143,60050,2023-03-23 07:14:49.847,2023-03-23 07:28:41.700,2560.0
2138G5R2RBM3117,"2100 1.1/2""G3"" 1500(RF)x300(RF)",1.0,2023-02-04,2022-12-16 07:11:53.767,2023-03-23 07:28:21.507,60051,2023-03-23 07:14:49.847,2023-03-23 07:28:00.797,2560.0
2138H5R2RAM3117,"2100 1.1/2""H3"" 1500(RF)x300(RF)",1.0,2023-02-04,2022-12-16 07:11:54.520,2023-03-23 07:29:40.103,60046,2023-03-23 07:14:49.847,2023-03-23 07:29:20.493,2592.0
2138H5R2RAM3117,"2100 1.1/2""H3"" 1500(RF)x300(RF)",1.0,2023-02-04,2022-12-16 07:11:55.130,2023-03-23 07:30:16.680,60047,2023-03-23 07:14:49.847,2023-03-23 07:29:58.047,2592.0
1827X8M7HFM1310,"1800 1""x1.1/2"" BSPT(M)xBSP(H) Con Palanca",1.0,2023-02-03,2023-01-02 07:30:15.400,2023-02-15 10:00:11.480,60237,2023-02-15 07:24:30.970,2023-02-15 09:59:50.233,717.0
6836F3R1RAM3113,"6800 1.1/2""F2"" 600(RF)x150(RF)",1.0,2023-02-03,2023-01-30 07:11:28.670,2023-02-15 10:49:56.797,60292,2023-02-15 07:24:29.107,2023-02-15 10:49:41.700,900.0
1836X9M9HFM1910,"1800 1.1/2""x2"" NPT(M)xNPT(H) Con Palanca",1.0,2023-02-01,2023-01-03 07:12:11.030,2023-02-28 15:38:11.350,60239,2023-02-24 09:27:52.603,2023-02-28 15:37:08.473,1200.1
1717D9M9HAM1325,"1700 1/2""x1"" NPT(M)xNPT(H) Tob 1"" Std.",1.0,2023-01-30,2022-12-16 14:52:18.700,2023-02-23 15:32:19.910,60136,2023-02-23 07:21:12.873,2023-02-23 15:32:03.280,454.0
1717D9M9HAM1325,"1700 1/2""x1"" NPT(M)xNPT(H) Tob 1"" Std.",1.0,2023-01-30,2022-12-16 14:54:37.717,2023-02-23 15:29:44.350,60132,2023-02-23 00:00:00.000,2023-02-23 15:29:25.270,454.0
1717D9M9HAM1325,"1700 1/2""x1"" NPT(M)xNPT(H) Tob 1"" Std.",1.0,2023-01-30,2022-12-16 14:54:38.353,2023-02-23 15:30:22.833,60133,2023-02-23 07:21:12.873,2023-02-23 15:30:04.947,454.0
1717D9M9HAM1325,"1700 1/2""x1"" NPT(M)xNPT(H) Tob 1"" Std.",1.0,2023-01-30,2022-12-16 14:54:38.970,2023-02-23 15:31:02.363,60134,2023-02-23 07:21:12.873,2023-02-23 15:30:47.880,454.0
1717D9M9HAM1325,"1700 1/2""x1"" NPT(M)xNPT(H) Tob 1"" Std.",1.0,2023-01-30,2022-12-16 14:54:39.550,2023-02-23 15:31:44.400,60135,2023-02-23 07:21:12.873,2023-02-23 15:31:26.553,454.0
1721D9M9HAM1325,"1700 3/4""x1"" NPT(M)xNPT(H) Tob 1""Std.",1.0,2023-01-30,2022-12-16 14:52:19.357,2023-02-23 15:33:18.050,60137,2023-02-23 07:21:12.873,2023-02-23 15:33:02.223,489.0
1721D9M9HAM1325,"1700 3/4""x1"" NPT(M)xNPT(H) Tob 1""Std.",1.0,2023-01-30,2022-12-16 14:52:20.003,2023-02-23 15:34:37.287,60139,2023-02-23 07:21:12.873,2023-02-23 15:34:22.840,489.0
1721D9M9HAM1325,"1700 3/4""x1"" NPT(M)xNPT(H) Tob 1""Std.",1.0,2023-01-30,2022-12-16 14:52:20.577,2023-02-23 15:36:00.653,60140,2023-02-23 07:21:12.873,2023-02-23 15:35:44.653,489.0
1721D9M9HAM1325,"1700 3/4""x1"" NPT(M)xNPT(H) Tob 1""Std.",1.0,2023-01-30,2022-12-16 14:52:21.163,2023-02-23 15:36:42.423,60141,2023-02-23 07:21:12.873,2023-02-23 15:36:25.863,489.0
1721D9M9HAM1325,"1700 3/4""x1"" NPT(M)xNPT(H) Tob 1""Std.",1.0,2023-01-30,2022-12-16 14:54:40.173,2023-02-23 15:34:03.150,60138,2023-02-23 07:21:12.873,2023-02-23 15:33:44.093,489.0
1846X9M9HSM1310,"1800 2.1/2""x3"" NPT(M)xNPT(H) sellada",1.0,2023-01-30,2022-12-21 07:11:46.953,2023-03-08 10:30:29.090,60168,2023-03-08 00:00:00.000,2023-03-08 10:29:19.120,976.8
1846X9M9HSM1310,"1800 2.1/2""x3"" NPT(M)xNPT(H) sellada",1.0,2023-01-30,2022-12-21 07:11:47.563,2023-03-08 10:31:36.523,60169,2023-03-07 07:08:23.190,2023-03-08 10:31:01.527,976.8
2836F1R1RAM1014,"2800 1.1/2""F2"" 150(RF)x150(RF)",1.0,2023-01-28,2022-12-16 07:11:52.503,2023-04-03 07:59:47.957,60123,2023-04-03 07:02:04.343,2023-04-03 07:59:20.783,1501.0
1717U9M9HAM1325,"1700 1/2""x1"" NPT(M)xNPT(H) Tob 1/2"" AP",1.0,2023-01-27,2023-01-06 14:59:03.990,2023-02-09 08:52:10.547,60255,2023-02-09 07:22:14.497,2023-02-09 08:51:42.960,358.0
1717U9M9HAM1325,"1700 1/2""x1"" NPT(M)xNPT(H) Tob 1/2"" AP",1.0,2023-01-27,2023-01-06 14:59:04.650,2023-02-09 08:53:46.417,60252,2023-02-09 07:22:14.497,2023-02-09 08:53:26.940,358.0
1717U9M9HAM1325,"1700 1/2""x1"" NPT(M)xNPT(H) Tob 1/2"" AP",1.0,2023-01-27,2023-01-06 14:59:05.237,2023-02-09 08:51:18.657,60253,2023-02-09 07:22:14.497,2023-02-09 08:51:00.500,358.0
1717U9M9HAM1325,"1700 1/2""x1"" NPT(M)xNPT(H) Tob 1/2"" AP",1.0,2023-01-27,2023-01-06 14:59:05.877,2023-02-09 08:50:41.057,60254,2023-02-09 07:22:14.497,2023-02-09 08:50:23.783,358.0
1725D9M9HSN1325,"1700 1""x1"" NPT(M)xNPT(H) Tob1"" Std. sello Neoprene",1.0,2023-01-25,2022-11-11 15:18:27.197,2023-02-03 14:31:26.360,60027,2023-02-03 07:01:31.343,2023-02-03 14:30:55.537,531.0
1725D9M9HSN1325,"1700 1""x1"" NPT(M)xNPT(H) Tob1"" Std. sello Neoprene",1.0,2023-01-25,2022-11-11 15:18:27.820,2023-02-03 14:32:16.123,60028,2023-02-03 07:01:31.343,2023-02-03 14:31:47.430,531.0
9125N9M9HA,"9100 1"" NPT M-H-H Sello Neoprene",1.0,2023-01-25,2022-11-11 15:18:28.363,2023-02-13 15:17:24.923,60029,2023-02-13 07:12:45.430,2023-02-13 15:16:55.940,1241.0
2842J1R1RAM1010,"2800 2""J3"" 150(RF)x150(RF)",1.0,2023-01-24,2022-11-25 12:35:57.640,2023-01-17 11:25:54.773,60079,2023-01-17 06:59:59.097,2023-01-17 11:25:31.117,1815.0
2628E2R2RAM1014,"2600 1""E2"" 300(RF)x300(RF)",1.0,2023-01-23,2022-11-10 09:25:25.633,2023-01-31 07:08:37.790,60010,2023-01-31 07:01:31.337,2023-01-31 07:08:27.543,1427.2
2628E2R2RAM1014,"2600 1""E2"" 300(RF)x300(RF)",1.0,2023-01-23,2022-11-10 09:25:26.153,2023-01-31 07:09:18.977,60011,2023-01-31 07:01:31.337,2023-01-31 07:09:04.423,1427.2
2628E2R2RAM1014,"2600 1""E2"" 300(RF)x300(RF)",1.0,2023-01-23,2023-01-31 07:12:11.253,2023-01-31 07:14:30.247,60009,2023-01-31 07:01:30.207,2023-01-31 07:14:12.620,1427.2
2637G2R2RAM1016,"2600 1.1/2""G2.1/2"" 300(RF)x300(RF)",1.0,2023-01-23,2022-11-10 07:21:40.997,2023-02-27 15:28:54.813,60012,2023-02-27 00:00:00.000,2023-02-27 15:28:35.497,1953.6
2637G2R2RAM1016,"2600 1.1/2""G2.1/2"" 300(RF)x300(RF)",1.0,2023-01-23,2022-11-10 07:21:41.640,2023-02-27 15:29:41.130,60013,2023-02-24 09:27:52.603,2023-02-27 15:29:18.400,1953.6
2637G2R2RAM1016,"2600 1.1/2""G2.1/2"" 300(RF)x300(RF)",1.0,2023-01-23,2022-11-10 07:21:42.183,2023-02-27 15:30:25.130,60014,2023-02-24 09:27:52.603,2023-02-27 15:30:07.063,1953.6
1836XZC7HSM1214,"1800 1.1/2""x2"" CLAMPxBSP(H) sellada",1.0,2023-01-21,2022-12-16 07:11:57.857,,60126,,,1369.6
1836XZC7HSM1214,"1800 1.1/2""x2"" CLAMPxBSP(H) sellada",1.0,2023-01-21,2022-12-16 07:11:58.460,,60127,,,1369.6
1836XZC7HSM1214,"1800 1.1/2""x2"" CLAMPxBSP(H) sellada",1.0,2023-01-21,2022-12-16 07:11:59.017,,60128,,,1369.6
1836X8M7HAM1310,"1800 1.1/2""x2"" BSPT(M)xBSP(H)",1.0,2023-01-17,2023-01-12 15:23:58.217,2023-01-13 14:20:38.203,60273,2023-01-13 14:19:55.260,2023-01-13 14:20:20.063,5.53495322964521e-05
1727E9M9HAM1325,"1700 1""x1.1/2"" ORIF ""E"" NPTMxNPTH",1.0,2023-01-16,2022-12-06 07:13:26.730,2023-02-03 14:26:53.880,60111,2023-02-03 07:01:31.343,2023-02-03 14:26:33.870,477.9
1727E9M9HAM1325,"1700 1""x1.1/2"" ORIF ""E"" NPTMxNPTH",1.0,2023-01-16,2022-12-06 07:13:27.323,2023-02-03 14:26:14.543,60112,2023-02-03 00:00:00.000,2023-02-03 14:25:53.490,477.9
2851L1R1RFM1010,"2800 3""L4"" 150(RF)x150(RF) Con Palanca",1.0,2023-01-16,2022-11-25 12:35:52.003,2023-01-27 11:19:31.343,60038,2023-01-27 08:12:48.437,2023-01-27 11:19:00.797,2742.4
1717A9M9HAM1325,"1700 1/2""x1"" NPT(M)xNPT(H) Tob 1/2"" Std.",1.0,2023-01-15,2022-12-21 07:11:40.663,2023-01-25 09:16:49.847,60167,2023-01-25 07:08:02.117,2023-01-25 09:14:32.450,399.2
1725D9M9HSM1325,"1700 1""x1"" NPT(M)xNPT(H) Tob1"" Std. sellada",1.0,2023-01-14,2022-12-16 07:11:51.520,2023-02-03 15:55:20.110,60131,2023-02-03 07:01:31.343,2023-02-03 15:54:57.527,584.0
1825X1R1RNM1310,"1800 1""x1"" 150RFx150RF T.SELLADO",1.0,2023-01-14,2022-11-11 15:18:30.090,2023-02-23 13:41:56.310,60022,2023-02-23 07:21:10.387,2023-02-23 13:41:41.730,714.0
1825X1R1RNM1310,"1800 1""x1"" 150RFx150RF T.SELLADO",1.0,2023-01-14,2022-11-11 15:18:30.617,2023-02-23 13:43:09.900,60023,2023-02-23 07:21:12.873,2023-02-23 13:42:58.963,714.0
1825X1R1RNM1310,"1800 1""x1"" 150RFx150RF T.SELLADO",1.0,2023-01-14,2022-11-11 15:18:31.147,2023-02-23 13:42:37.623,60024,2023-02-23 07:21:12.873,2023-02-23 13:42:18.437,714.0
2828D1R1RSB1014,"2800 1""D2"" 150(RF)x150(RF) sellada",1.0,2023-01-13,2022-11-10 07:21:43.880,2023-01-16 13:49:06.727,60015,2023-01-16 07:43:32.650,2023-01-16 13:48:35.130,1272.0
2828D1R1RSB1014,"2800 1""D2"" 150(RF)x150(RF) sellada",1.0,2023-01-13,2022-11-10 07:21:44.573,2023-01-16 13:49:40.890,60016,2023-01-16 07:43:32.650,2023-01-16 13:49:27.380,1272.0
2836F1R1RSB1014,"2800 1.1/2""F2"" 150(RF)x150(RF) sello Buna-N",1.0,2023-01-13,2022-11-10 07:21:38.770,2023-01-16 12:07:37.367,60017,2023-01-16 07:43:32.650,2023-01-16 12:07:09.113,1501.0
2836F1R1RSB1014,"2800 1.1/2""F2"" 150(RF)x150(RF) sello Buna-N",1.0,2023-01-13,2022-11-10 07:21:39.330,2023-01-16 12:08:33.180,60018,2023-01-16 07:43:32.650,2023-01-16 12:08:11.773,1501.0
2836F1R1RSB1014,"2800 1.1/2""F2"" 150(RF)x150(RF) sello Buna-N",1.0,2023-01-13,2022-11-10 07:21:39.890,2023-01-16 12:09:14.400,60019,2023-01-16 07:43:32.650,2023-01-16 12:08:52.280,1501.0
2836F1R1RSB1014,"2800 1.1/2""F2"" 150(RF)x150(RF) sello Buna-N",1.0,2023-01-13,2022-11-10 07:21:40.450,2023-01-16 12:09:55.717,60020,2023-01-16 07:43:32.650,2023-01-16 12:09:33.997,1501.0
2836F3R1RAM1013,"2800 1.1/2""F2"" 600(RF)x150(RF)",1.0,2023-01-13,2022-11-01 07:38:22.350,2023-01-27 08:10:27.530,59958,2023-01-27 07:06:45.273,2023-01-27 08:09:40.573,1468.0
2847J2R1RAM3113,"2800 2.1/2""J4"" 300(RF)x150(RF)",1.0,2023-01-13,2022-11-01 07:38:23.440,2023-01-27 08:11:12.523,59959,2023-01-27 07:06:46.927,2023-01-27 08:10:49.057,2690.0
2851K2R1RAM1013,"2800 3""K4"" 300(RF)x150(RF)",1.0,2023-01-13,2022-11-01 07:38:24.067,2023-01-27 09:38:30.950,59960,2023-01-27 08:12:46.557,2023-01-27 09:38:13.390,2692.0
1717D9M9HSM1325,"1700 1/2""x1"" NPT(M)xNPT(H) Tob 1"" Std. sellada",1.0,2023-01-12,2022-12-26 07:03:02.463,2023-02-09 08:47:35.973,60211,2023-02-09 07:22:13.770,2023-02-09 08:47:14.240,0.0
1717D9M9HSM1325,"1700 1/2""x1"" NPT(M)xNPT(H) Tob 1"" Std. sellada",1.0,2023-01-12,2022-12-26 07:03:03.080,2023-02-09 08:49:47.973,60212,2023-02-09 07:22:14.497,2023-02-09 08:49:24.110,0.0
2856N1R1RFM1016,"2800 4""N6"" 150(RF)x150(RF) con palanca de prueba",1.0,2023-01-11,2022-11-08 07:07:05.263,2023-01-25 07:06:39.870,59977,2023-01-24 11:10:32.230,2023-01-25 07:06:20.463,4148.8
3515R4Z1       ,"AC/R-900 1/2"" BSP-H Punta eje libre giro indistinto",1.0,2023-01-11,2022-10-17 16:04:54.843,2023-01-12 12:07:57.820,59868,2023-01-12 07:09:56.020,2023-01-12 12:04:33.650,845.0
3515R4Z1       ,"AC/R-900 1/2"" BSP-H Punta eje libre giro indistinto",1.0,2023-01-11,2022-10-17 16:04:55.497,2023-01-12 12:08:48.043,59869,2023-01-12 07:09:58.920,2023-01-12 12:08:26.767,845.0
3515R4Z1       ,"AC/R-900 1/2"" BSP-H Punta eje libre giro indistinto",1.0,2023-01-11,2022-10-17 16:04:58.007,2023-01-12 12:09:49.327,59866,2023-01-12 07:09:58.920,2023-01-12 12:09:32.877,845.0
3515R4Z1       ,"AC/R-900 1/2"" BSP-H Punta eje libre giro indistinto",1.0,2023-01-11,2022-10-17 16:04:58.553,2023-01-12 12:10:32.190,59867,2023-01-12 07:09:58.920,2023-01-12 12:10:16.523,845.0
2642J1R1RAM2217,"2600 2""J3"" 150(RF)x150(RF) con fuelle",1.0,2023-01-09,2022-10-28 13:58:26.423,2023-02-02 12:40:12.973,59950,2023-02-02 08:44:26.417,2023-02-02 12:39:16.890,2436.0
2642J1R1RAM2217,"2600 2""J3"" 150(RF)x150(RF) con fuelle",1.0,2023-01-09,2022-10-28 13:58:26.970,2023-02-02 12:38:56.710,59951,2023-02-02 12:37:28.423,2023-02-02 12:38:00.000,2436.0
2851K1R1RSM2217,"2800 3""K4"" 150(RF)x150(RF) sellada",1.0,2023-01-09,2022-10-28 13:58:28.910,2023-02-02 12:49:04.160,59954,2023-02-02 08:44:26.417,2023-02-02 12:48:24.623,2867.0
2851K1R1RSM2217,"2800 3""K4"" 150(RF)x150(RF) sellada",1.0,2023-01-09,2022-10-28 13:58:29.503,2023-02-02 12:47:56.320,59955,2023-02-02 08:44:26.417,2023-02-02 12:46:58.940,2867.0
3515R2Z1,AC/R-350 BSP H-H Punta eje libre g.indist.,1.0,2023-01-09,2022-11-28 11:49:09.783,2023-01-13 15:04:06.443,60083,2023-01-13 07:05:41.693,2023-01-13 15:03:54.857,822.0
3515R2Z1,AC/R-350 BSP H-H Punta eje libre g.indist.,1.0,2023-01-09,2022-11-28 11:49:10.413,2023-01-13 15:04:37.660,60084,2023-01-13 07:05:42.407,2023-01-13 15:04:26.357,822.0
1821X8M7HST1310,"1800 3/4""x1"" BSPT(M)xBSP(H) asiento metal/teflon",1.0,2023-01-08,2022-11-25 12:36:01.883,2023-03-14 13:49:28.697,60058,2023-03-14 00:00:00.000,2023-03-14 13:49:07.200,570.0
1821X8M7HST1310,"1800 3/4""x1"" BSPT(M)xBSP(H) asiento metal/teflon",1.0,2023-01-08,2022-11-25 12:36:02.480,2023-03-14 13:50:12.333,60059,2023-03-14 06:59:35.737,2023-03-14 13:49:54.190,570.0
1821X8M7HST1310,"1800 3/4""x1"" BSPT(M)xBSP(H) asiento metal/teflon",1.0,2023-01-08,2022-11-25 12:36:03.103,2023-03-14 13:47:03.540,60060,2023-03-14 06:59:35.737,2023-03-14 13:46:39.477,570.0
1821X8M7HST1310,"1800 3/4""x1"" BSPT(M)xBSP(H) asiento metal/teflon",1.0,2023-01-08,2022-11-25 12:36:03.690,2023-03-14 13:45:55.927,60061,2023-03-14 06:59:35.737,2023-03-14 13:44:25.750,570.0
41-15,CALENTADOR ELECTRICO 15 KW,1.0,2023-01-06,2022-10-06 12:44:37.313,2023-03-22 15:58:10.980,59851,2023-03-22 10:52:23.800,2023-03-22 15:57:57.910,8731.8
41-15,CALENTADOR ELECTRICO 15 KW,1.0,2023-01-06,2022-10-06 12:44:37.857,2023-03-22 15:58:40.647,59852,2023-03-22 10:52:26.920,2023-03-22 15:58:29.403,8731.8
1841X7M7HSM1310,"1800 2""x2.1/2"" BSP(M)xBSP(H) sellado",1.0,2023-01-05,2022-12-06 07:13:23.163,2023-02-15 09:56:31.133,60072,2023-02-15 07:24:30.970,2023-02-15 09:56:04.767,962.0
1841X7M7HSM1310,"1800 2""x2.1/2"" BSP(M)xBSP(H) sellado",1.0,2023-01-05,2022-12-06 07:13:23.823,2023-02-15 09:57:06.210,60073,2023-02-15 07:24:30.970,2023-02-15 09:56:48.047,962.0
2838H1R1RFM1010,"2800 1.1/2""H3"" 150(RF)x150(RF) Con Palanca",1.0,2023-01-05,2022-11-25 12:36:05.570,2023-01-16 13:50:29.090,60071,2023-01-16 07:43:32.650,2023-01-16 13:50:01.750,1584.0
1816X8M7HFM1310,"1800 1/2""x3/4"" BSPT(M)xBSP(H) Con Palanca",1.0,2023-01-04,2022-11-25 12:35:55.130,2023-01-06 14:48:47.443,60065,2023-01-06 07:06:59.867,2023-01-06 14:48:20.997,436.0
1816X8M7HFM1310,"1800 1/2""x3/4"" BSPT(M)xBSP(H) Con Palanca",1.0,2023-01-04,2022-11-25 12:35:55.780,2023-01-06 14:50:00.800,60066,2023-01-06 07:06:59.867,2023-01-06 14:49:41.340,436.0
1816X8M7HFM1310,"1800 1/2""x3/4"" BSPT(M)xBSP(H) Con Palanca",1.0,2023-01-04,2022-11-25 12:35:56.367,2023-01-06 14:48:03.007,60067,2023-01-06 00:00:00.000,2023-01-06 14:47:45.840,436.0
1816X8M7HFM1310,"1800 1/2""x3/4"" BSPT(M)xBSP(H) Con Palanca",1.0,2023-01-04,2022-11-25 12:35:57.010,2023-01-06 14:49:23.327,60068,2023-01-06 07:06:59.867,2023-01-06 14:49:05.157,436.0
1721Y9M9HAM1325,"1700 AP 3/4""x1"" NPT(M)xNPT(H)",1.0,2023-01-01,2022-12-05 12:05:16.000,2023-01-10 09:34:31.540,60098,2023-01-10 07:26:59.027,2023-01-10 09:34:01.397,499.0
1841X8M7HFM1310,"1800 2""x2.1/2"" BSPT(M)xBSP(H) Con Palanca",1.0,2023-01-01,2022-11-22 14:53:56.223,2023-01-17 11:26:55.050,60039,2023-01-17 07:00:01.710,2023-01-17 11:26:36.040,1009.0
1841X8M7HFM1310,"1800 2""x2.1/2"" BSPT(M)xBSP(H) Con Palanca",1.0,2023-01-01,2022-11-22 14:53:56.803,2023-01-17 11:27:32.387,60040,2023-01-17 07:00:01.710,2023-01-17 11:27:13.547,1009.0
1717D9M9HAM1325,"1700 1/2""x1"" NPT(M)xNPT(H) Tob 1"" Std.",1.0,2022-12-30,2022-11-02 12:18:20.790,2023-01-02 10:46:24.077,59962,2023-01-02 07:07:41.657,2023-01-02 10:45:57.277,454.0
1721B9M9HSM1426,"1700 3/4""x1"" NPT(M)xNPT(H) sellada",1.0,2022-12-30,2022-10-03 14:55:43.787,2022-12-30 09:53:48.533,59725,2022-12-30 00:00:00.000,2022-12-30 09:53:22.603,489.0
1721B9M9HSM1426,"1700 3/4""x1"" NPT(M)xNPT(H) sellada",1.0,2022-12-30,2022-10-03 14:55:44.883,2022-12-30 09:54:42.343,59726,2022-12-29 06:54:08.417,2022-12-30 09:54:09.397,489.0
1721D9M9HAM1426,"1700 3/4""x1"" NPT(M)xNPT(H) Tob 1""Std.",1.0,2022-12-30,2022-10-03 14:55:45.600,2022-11-30 13:35:25.080,59727,2022-11-30 00:00:00.000,2022-11-30 13:35:02.830,489.0
1721D9M9HAM1426,"1700 3/4""x1"" NPT(M)xNPT(H) Tob 1""Std.",1.0,2022-12-30,2022-10-03 14:55:46.133,2022-11-30 11:16:57.033,59728,2022-11-30 06:26:15.217,2022-11-30 11:16:29.183,489.0
1721D9M9HAM1426,"1700 3/4""x1"" NPT(M)xNPT(H) Tob 1""Std.",1.0,2022-12-30,2022-10-03 14:55:46.670,2022-11-30 14:13:49.077,59729,2022-11-30 00:00:00.000,2022-11-30 14:13:25.367,489.0
1721D9M9HAM1426,"1700 3/4""x1"" NPT(M)xNPT(H) Tob 1""Std.",1.0,2022-12-30,2022-10-03 14:55:47.203,2022-11-30 11:17:47.153,59730,2022-11-30 06:26:15.217,2022-11-30 11:17:18.320,489.0
1721D9M9HAM1426,"1700 3/4""x1"" NPT(M)xNPT(H) Tob 1""Std.",1.0,2022-12-30,2022-10-03 14:55:47.683,2022-11-30 11:20:25.583,59731,2022-11-30 06:26:15.217,2022-11-30 11:19:35.517,489.0
1721D9M9HAM1426,"1700 3/4""x1"" NPT(M)xNPT(H) Tob 1""Std.",1.0,2022-12-30,2022-10-03 14:55:48.200,2022-11-30 11:21:25.307,59732,2022-11-30 06:26:15.217,2022-11-30 11:20:56.447,489.0
1721D9M9HAM1426,"1700 3/4""x1"" NPT(M)xNPT(H) Tob 1""Std.",1.0,2022-12-30,2022-10-03 14:55:48.730,2022-11-30 13:36:07.963,59733,2022-11-30 06:26:15.217,2022-11-30 13:35:47.253,489.0
1721D9M9HAM1426,"1700 3/4""x1"" NPT(M)xNPT(H) Tob 1""Std.",1.0,2022-12-30,2022-10-03 14:55:49.243,2022-11-30 11:22:23.390,59734,2022-11-30 06:26:15.217,2022-11-30 11:21:49.667,489.0
1721D9M9HAM1426,"1700 3/4""x1"" NPT(M)xNPT(H) Tob 1""Std.",1.0,2022-12-30,2022-10-03 14:55:49.770,2022-11-30 11:23:48.347,59735,2022-11-30 06:26:15.217,2022-11-30 11:23:05.390,489.0
1721D9M9HAM1426,"1700 3/4""x1"" NPT(M)xNPT(H) Tob 1""Std.",1.0,2022-12-30,2022-10-03 14:55:50.283,2022-11-30 14:14:31.847,59736,2022-11-30 06:26:15.217,2022-11-30 14:14:08.107,489.0
1721D9M9HAM1426,"1700 3/4""x1"" NPT(M)xNPT(H) Tob 1""Std.",1.0,2022-12-30,2022-10-03 14:55:50.787,2022-11-30 14:15:32.367,59737,2022-11-30 06:26:15.217,2022-11-30 14:14:50.883,489.0
1721D9M9HAM1426,"1700 3/4""x1"" NPT(M)xNPT(H) Tob 1""Std.",1.0,2022-12-30,2022-10-03 14:55:51.293,2022-11-30 14:16:21.407,59738,2022-11-30 06:26:15.217,2022-11-30 14:15:59.747,489.0
1721D9M9HAM1426,"1700 3/4""x1"" NPT(M)xNPT(H) Tob 1""Std.",1.0,2022-12-30,2022-10-03 14:55:51.783,2022-11-30 13:38:59.337,59739,2022-11-30 00:00:00.000,2022-11-30 13:38:04.510,489.0
1721D9M9HAM1426,"1700 3/4""x1"" NPT(M)xNPT(H) Tob 1""Std.",1.0,2022-12-30,2022-10-03 14:55:52.303,2022-11-30 13:39:41.107,59740,2022-11-30 06:26:15.217,2022-11-30 13:39:18.790,489.0
1721D9M9HAM1426,"1700 3/4""x1"" NPT(M)xNPT(H) Tob 1""Std.",1.0,2022-12-30,2022-10-03 14:55:52.810,2022-11-30 14:17:10.247,59741,2022-11-30 06:26:15.217,2022-11-30 14:16:40.973,489.0
1721D9M9HAM1426,"1700 3/4""x1"" NPT(M)xNPT(H) Tob 1""Std.",1.0,2022-12-30,2022-10-03 14:55:53.310,2022-11-30 13:40:30.773,59742,2022-11-30 06:26:15.217,2022-11-30 13:40:01.687,489.0
1721D9M9HAM1426,"1700 3/4""x1"" NPT(M)xNPT(H) Tob 1""Std.",1.0,2022-12-30,2022-10-03 14:55:53.803,2022-11-30 14:18:16.170,59743,2022-11-30 06:26:15.217,2022-11-30 14:17:29.033,489.0
1721D9M9HAM1426,"1700 3/4""x1"" NPT(M)xNPT(H) Tob 1""Std.",1.0,2022-12-30,2022-10-03 14:55:54.293,2022-11-30 13:42:39.810,59744,2022-11-30 00:00:00.000,2022-11-30 13:42:19.617,489.0
1721D9M9HAM1426,"1700 3/4""x1"" NPT(M)xNPT(H) Tob 1""Std.",1.0,2022-12-30,2022-10-03 14:55:54.827,2022-11-30 13:43:24.690,59745,2022-11-30 06:26:15.217,2022-11-30 13:43:02.763,489.0
1721D9M9HAM1426,"1700 3/4""x1"" NPT(M)xNPT(H) Tob 1""Std.",1.0,2022-12-30,2022-10-03 14:55:55.323,2022-11-30 13:44:09.430,59746,2022-11-30 06:26:15.217,2022-11-30 13:43:45.303,489.0
1721D9M9HAM1426,"1700 3/4""x1"" NPT(M)xNPT(H) Tob 1""Std.",1.0,2022-12-30,2022-10-03 14:55:55.840,2022-11-30 13:45:01.123,59747,2022-11-30 06:26:15.217,2022-11-30 13:44:37.367,489.0
1721D9M9HAM1426,"1700 3/4""x1"" NPT(M)xNPT(H) Tob 1""Std.",1.0,2022-12-30,2022-10-03 14:55:56.323,2022-11-30 13:45:37.483,59748,2022-11-30 06:26:15.217,2022-11-30 13:45:20.493,489.0
1721D9M9HAM1426,"1700 3/4""x1"" NPT(M)xNPT(H) Tob 1""Std.",1.0,2022-12-30,2022-10-03 14:55:56.813,2022-11-30 11:24:48.567,59749,2022-11-30 06:26:15.217,2022-11-30 11:24:16.410,489.0
1721D9M9HAM1426,"1700 3/4""x1"" NPT(M)xNPT(H) Tob 1""Std.",1.0,2022-12-30,2022-10-03 14:55:57.330,2022-11-30 11:26:13.513,59750,2022-11-30 06:26:15.217,2022-11-30 11:25:46.417,489.0
1721D9M9HAM1426,"1700 3/4""x1"" NPT(M)xNPT(H) Tob 1""Std.",1.0,2022-12-30,2022-10-03 14:55:57.833,2022-11-30 11:27:01.127,59751,2022-11-30 06:26:15.217,2022-11-30 11:26:37.603,489.0
