PEDIDO,FE_EMIT,FE_ENTREGA,X,y
59559,738295,738361,"[ 5  5  5  5  5  5  5  5  3  3  3  0  0  0  0  0  3  3  5 12  0 12 12 12
  6 12  6 12 12 12 12 12 12 12 12  6  6  6  6  6  5  5  5  9 12 12  8  8
  6  6  5  6  5 12 12 12  6  6  4  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  5  0  0  0  0  0  6  0  0  0  0  0  0  0  6  6  6  6  5
  5  6  6  6  6  6 12  6 12  6  5  5  5  5  5  5  5  5  5  5  5 11 11  0
  0  6  6  6 12  0  0 12 12  0 12 12  5  5  5  5  5  5  5  5  5  5  5  5
  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5
  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5
  5  5  8  8  8  8 11 11 11 11 11 11 11 11 11 11 11 11  5 12 12 12 12 12
 12 12 12 12  8  8  8  5  5  5  5  5  5  5  5  5  5  8  5  5  5  5  5  8
  8  5  8  8  8  8  8  5  5  5  8  0  0 12 11 11 12  0  0  0  0 12 12 12]",[3]
59696,738326,738361,"[ 5  5  5  5  5  5  5  5  3  3  3  0  0  0  0  0  3  3  5 12  0 12 12 12
  6 12  6 12 12 12 12 12 12 12 12  6  6  6  6  6  5  5  5  9 12 12  8  8
  6  6  5  6  5 12 12 12  6  6  4  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  5  0  0  0  0  0  6  0  0  0  0  0  0  0  6  6  6  6  5
  5  6  6  6  6  6 12  6 12  6  5  5  5  5  5  5  5  5  5  5  5 11 11  0
  0  6  6  6 12  0  0 12 12  0 12 12  5  5  5  5  5  5  5  5  5  5  5  5
  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5
  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5
  5  5  8  8  8  8 11 11 11 11 11 11 11 11 11 11 11 11  5 12 12 12 12 12
 12 12 12 12  8  8  8  5  5  5  5  5  5  5  5  5  5  8  5  5  5  5  5  8
  8  5  8  8  8  8  8  5  5  5  8  0  0 12 11 11 12  0  0  0  0 12 12 12]",[0]
59560,738295,738361,"[ 5  5  5  5  5  5  5  5  3  3  3  0  0  0  0  0  3  3  5 12  0 12 12 12
  6 12  6 12 12 12 12 12 12 12 12  6  6  6  6  6  5  5  5  9 12 12  8  8
  6  6  5  6  5 12 12 12  6  6  4  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  5  0  0  0  0  0  6  0  0  0  0  0  0  0  6  6  6  6  5
  5  6  6  6  6  6 12  6 12  6  5  5  5  5  5  5  5  5  5  5  5 11 11  0
  0  6  6  6 12  0  0 12 12  0 12 12  5  5  5  5  5  5  5  5  5  5  5  5
  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5
  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5
  5  5  8  8  8  8 11 11 11 11 11 11 11 11 11 11 11 11  5 12 12 12 12 12
 12 12 12 12  8  8  8  5  5  5  5  5  5  5  5  5  5  8  5  5  5  5  5  8
  8  5  8  8  8  8  8  5  5  5  8  0  0 12 11 11 12  0  0  0  0 12 12 12]",[0]
59561,738295,738361,"[ 5  5  5  5  5  5  5  5  3  3  3  0  0  0  0  0  3  3  5 12  0 12 12 12
  6 12  6 12 12 12 12 12 12 12 12  6  6  6  6  6  5  5  5  9 12 12  8  8
  6  6  5  6  5 12 12 12  6  6  4  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  5  0  0  0  0  0  6  0  0  0  0  0  0  0  6  6  6  6  5
  5  6  6  6  6  6 12  6 12  6  5  5  5  5  5  5  5  5  5  5  5 11 11  0
  0  6  6  6 12  0  0 12 12  0 12 12  5  5  5  5  5  5  5  5  5  5  5  5
  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5
  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5
  5  5  8  8  8  8 11 11 11 11 11 11 11 11 11 11 11 11  5 12 12 12 12 12
 12 12 12 12  8  8  8  5  5  5  5  5  5  5  5  5  5  8  5  5  5  5  5  8
  8  5  8  8  8  8  8  5  5  5  8  0  0 12 11 11 12  0  0  0  0 12 12 12]",[0]
59562,738295,738361,"[ 5  5  5  5  5  5  5  5  3  3  3  0  0  0  0  0  3  3  5 12  0 12 12 12
  6 12  6 12 12 12 12 12 12 12 12  6  6  6  6  6  5  5  5  9 12 12  8  8
  6  6  5  6  5 12 12 12  6  6  4  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  5  0  0  0  0  0  6  0  0  0  0  0  0  0  6  6  6  6  5
  5  6  6  6  6  6 12  6 12  6  5  5  5  5  5  5  5  5  5  5  5 11 11  0
  0  6  6  6 12  0  0 12 12  0 12 12  5  5  5  5  5  5  5  5  5  5  5  5
  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5
  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5
  5  5  8  8  8  8 11 11 11 11 11 11 11 11 11 11 11 11  5 12 12 12 12 12
 12 12 12 12  8  8  8  5  5  5  5  5  5  5  5  5  5  8  5  5  5  5  5  8
  8  5  8  8  8  8  8  5  5  5  8  0  0 12 11 11 12  0  0  0  0 12 12 12]",[0]
59563,738295,738361,"[ 5  5  5  5  5  5  5  5  3  3  3  0  0  0  0  0  3  3  5 12  0 12 12 12
  6 12  6 12 12 12 12 12 12 12 12  6  6  6  6  6  5  5  5  9 12 12  8  8
  6  6  5  6  5 12 12 12  6  6  4  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  5  0  0  0  0  0  6  0  0  0  0  0  0  0  6  6  6  6  5
  5  6  6  6  6  6 12  6 12  6  5  5  5  5  5  5  5  5  5  5  5 11 11  0
  0  6  6  6 12  0  0 12 12  0 12 12  5  5  5  5  5  5  5  5  5  5  5  5
  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5
  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5
  5  5  8  8  8  8 11 11 11 11 11 11 11 11 11 11 11 11  5 12 12 12 12 12
 12 12 12 12  8  8  8  5  5  5  5  5  5  5  5  5  5  8  5  5  5  5  5  8
  8  5  8  8  8  8  8  5  5  5  8  0  0 12 11 11 12  0  0  0  0 12 12 12]",[0]
59556,738295,738361,"[ 5  5  5  5  5  5  5  5  3  3  3  0  0  0  0  0  3  3  5 12  0 12 12 12
  6 12  6 12 12 12 12 12 12 12 12  6  6  6  6  6  5  5  5  9 12 12  8  8
  6  6  5  6  5 12 12 12  6  6  4  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  5  0  0  0  0  0  6  0  0  0  0  0  0  0  6  6  6  6  5
  5  6  6  6  6  6 12  6 12  6  5  5  5  5  5  5  5  5  5  5  5 11 11  0
  0  6  6  6 12  0  0 12 12  0 12 12  5  5  5  5  5  5  5  5  5  5  5  5
  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5
  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5
  5  5  8  8  8  8 11 11 11 11 11 11 11 11 11 11 11 11  5 12 12 12 12 12
 12 12 12 12  8  8  8  5  5  5  5  5  5  5  5  5  5  8  5  5  5  5  5  8
  8  5  8  8  8  8  8  5  5  5  8  0  0 12 11 11 12  0  0  0  0 12 12 12]",[3]
59683,738326,738362,"[ 3  5 12  0 12 12 12  6 12  6 12 12 12 12 12 12 12 12  6  6  6  6  6  5
  5  5  9 12 12  8  8  6  6  5  6  5 12 12 12  6  6  4  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  5  0  0  0  0  0  6  0  0  0  0  0
  0  0  6  6  6  6  5  5  6  6  6  6  6 12  6 12  6  5  5  5  5  5  5  5
  5  5  5  5 11 11  0  0 12  6  6  6 12  0  0 12 12  0 12 12  5  5  5  5
  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5
  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5
  5  5  5  5  5  5  5  5  5  5  5  8  8  8  8 11 11 11 11 11 11 11 11 11
 11 11 11  5 12 12 12 12 12 12 12 12 12  8  8  8  5  5  5  5  5  5  5  5
  5  5  8  5  5  5  5  5  8  8  5  8  8  8  8  8  6  5  5  5  5  8  0  0
 12 11 11 12  0  0  0  0 12 12 12]",[3]
59676,738322,738362,"[ 3  5 12  0 12 12 12  6 12  6 12 12 12 12 12 12 12 12  6  6  6  6  6  5
  5  5  9 12 12  8  8  6  6  5  6  5 12 12 12  6  6  4  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  5  0  0  0  0  0  6  0  0  0  0  0
  0  0  6  6  6  6  5  5  6  6  6  6  6 12  6 12  6  5  5  5  5  5  5  5
  5  5  5  5 11 11  0  0 12  6  6  6 12  0  0 12 12  0 12 12  5  5  5  5
  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5
  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5
  5  5  5  5  5  5  5  5  5  5  5  8  8  8  8 11 11 11 11 11 11 11 11 11
 11 11 11  5 12 12 12 12 12 12 12 12 12  8  8  8  5  5  5  5  5  5  5  5
  5  5  8  5  5  5  5  5  8  8  5  8  8  8  8  8  6  5  5  5  5  8  0  0
 12 11 11 12  0  0  0  0 12 12 12]",[5]
59677,738322,738362,"[ 3  5 12  0 12 12 12  6 12  6 12 12 12 12 12 12 12 12  6  6  6  6  6  5
  5  5  9 12 12  8  8  6  6  5  6  5 12 12 12  6  6  4  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  5  0  0  0  0  0  6  0  0  0  0  0
  0  0  6  6  6  6  5  5  6  6  6  6  6 12  6 12  6  5  5  5  5  5  5  5
  5  5  5  5 11 11  0  0 12  6  6  6 12  0  0 12 12  0 12 12  5  5  5  5
  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5
  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5
  5  5  5  5  5  5  5  5  5  5  5  8  8  8  8 11 11 11 11 11 11 11 11 11
 11 11 11  5 12 12 12 12 12 12 12 12 12  8  8  8  5  5  5  5  5  5  5  5
  5  5  8  5  5  5  5  5  8  8  5  8  8  8  8  8  6  5  5  5  5  8  0  0
 12 11 11 12  0  0  0  0 12 12 12]",[12]
59684,738323,738362,"[ 3  5 12  0 12 12 12  6 12  6 12 12 12 12 12 12 12 12  6  6  6  6  6  5
  5  5  9 12 12  8  8  6  6  5  6  5 12 12 12  6  6  4  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  5  0  0  0  0  0  6  0  0  0  0  0
  0  0  6  6  6  6  5  5  6  6  6  6  6 12  6 12  6  5  5  5  5  5  5  5
  5  5  5  5 11 11  0  0 12  6  6  6 12  0  0 12 12  0 12 12  5  5  5  5
  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5
  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5
  5  5  5  5  5  5  5  5  5  5  5  8  8  8  8 11 11 11 11 11 11 11 11 11
 11 11 11  5 12 12 12 12 12 12 12 12 12  8  8  8  5  5  5  5  5  5  5  5
  5  5  8  5  5  5  5  5  8  8  5  8  8  8  8  8  6  5  5  5  5  8  0  0
 12 11 11 12  0  0  0  0 12 12 12]",[0]
59632,738315,738362,"[ 3  5 12  0 12 12 12  6 12  6 12 12 12 12 12 12 12 12  6  6  6  6  6  5
  5  5  9 12 12  8  8  6  6  5  6  5 12 12 12  6  6  4  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  5  0  0  0  0  0  6  0  0  0  0  0
  0  0  6  6  6  6  5  5  6  6  6  6  6 12  6 12  6  5  5  5  5  5  5  5
  5  5  5  5 11 11  0  0 12  6  6  6 12  0  0 12 12  0 12 12  5  5  5  5
  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5
  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5
  5  5  5  5  5  5  5  5  5  5  5  8  8  8  8 11 11 11 11 11 11 11 11 11
 11 11 11  5 12 12 12 12 12 12 12 12 12  8  8  8  5  5  5  5  5  5  5  5
  5  5  8  5  5  5  5  5  8  8  5  8  8  8  8  8  6  5  5  5  5  8  0  0
 12 11 11 12  0  0  0  0 12 12 12]",[12]
59633,738315,738362,"[ 3  5 12  0 12 12 12  6 12  6 12 12 12 12 12 12 12 12  6  6  6  6  6  5
  5  5  9 12 12  8  8  6  6  5  6  5 12 12 12  6  6  4  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  5  0  0  0  0  0  6  0  0  0  0  0
  0  0  6  6  6  6  5  5  6  6  6  6  6 12  6 12  6  5  5  5  5  5  5  5
  5  5  5  5 11 11  0  0 12  6  6  6 12  0  0 12 12  0 12 12  5  5  5  5
  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5
  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5
  5  5  5  5  5  5  5  5  5  5  5  8  8  8  8 11 11 11 11 11 11 11 11 11
 11 11 11  5 12 12 12 12 12 12 12 12 12  8  8  8  5  5  5  5  5  5  5  5
  5  5  8  5  5  5  5  5  8  8  5  8  8  8  8  8  6  5  5  5  5  8  0  0
 12 11 11 12  0  0  0  0 12 12 12]",[12]
59678,738322,738362,"[ 3  5 12  0 12 12 12  6 12  6 12 12 12 12 12 12 12 12  6  6  6  6  6  5
  5  5  9 12 12  8  8  6  6  5  6  5 12 12 12  6  6  4  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  5  0  0  0  0  0  6  0  0  0  0  0
  0  0  6  6  6  6  5  5  6  6  6  6  6 12  6 12  6  5  5  5  5  5  5  5
  5  5  5  5 11 11  0  0 12  6  6  6 12  0  0 12 12  0 12 12  5  5  5  5
  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5
  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5
  5  5  5  5  5  5  5  5  5  5  5  8  8  8  8 11 11 11 11 11 11 11 11 11
 11 11 11  5 12 12 12 12 12 12 12 12 12  8  8  8  5  5  5  5  5  5  5  5
  5  5  8  5  5  5  5  5  8  8  5  8  8  8  8  8  6  5  5  5  5  8  0  0
 12 11 11 12  0  0  0  0 12 12 12]",[12]
59680,738326,738364,"[ 6 12  6 12 12 12 12 12 12 12 12  6  6  6  6  6  5  5  5  9 12 12  8  8
  6  6  5  6  5 12 12 12  6  6  4  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  5  0  0  0  0  0  6  0  0  0  0  0  0  0  6  6  6  6  5
  5  6  6  6  6  6 12  6 12  6  5  5  5  5  5  5  5  5  5  5  5 11 11  0
  0 12  6  6  6 12  0  0 12 12  0 12 12  5  5  5  5  5  5  5  5  5  5  5
  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5
  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5
  5  5  5  5  8  8  8  8 11 11 11 11 11 11 11 11 11 11 11 11  5 12 12 12
 12 12 12 12 12 12  8  8  8  5  5  5  5  5  5  5  5  5  5  8  5  5  5  5
  5  8  8  5  8  8  8  8  8  6  5  5  5  5  8  0  0 12 11 11 12  0  0  0
  0 12 12 12]",[6]
59694,738326,738364,"[ 6 12  6 12 12 12 12 12 12 12 12  6  6  6  6  6  5  5  5  9 12 12  8  8
  6  6  5  6  5 12 12 12  6  6  4  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  5  0  0  0  0  0  6  0  0  0  0  0  0  0  6  6  6  6  5
  5  6  6  6  6  6 12  6 12  6  5  5  5  5  5  5  5  5  5  5  5 11 11  0
  0 12  6  6  6 12  0  0 12 12  0 12 12  5  5  5  5  5  5  5  5  5  5  5
  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5
  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5
  5  5  5  5  8  8  8  8 11 11 11 11 11 11 11 11 11 11 11 11  5 12 12 12
 12 12 12 12 12 12  8  8  8  5  5  5  5  5  5  5  5  5  5  8  5  5  5  5
  5  8  8  5  8  8  8  8  8  6  5  5  5  5  8  0  0 12 11 11 12  0  0  0
  0 12 12 12]",[12]
59679,738326,738364,"[ 6 12  6 12 12 12 12 12 12 12 12  6  6  6  6  6  5  5  5  9 12 12  8  8
  6  6  5  6  5 12 12 12  6  6  4  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  5  0  0  0  0  0  6  0  0  0  0  0  0  0  6  6  6  6  5
  5  6  6  6  6  6 12  6 12  6  5  5  5  5  5  5  5  5  5  5  5 11 11  0
  0 12  6  6  6 12  0  0 12 12  0 12 12  5  5  5  5  5  5  5  5  5  5  5
  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5
  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5
  5  5  5  5  8  8  8  8 11 11 11 11 11 11 11 11 11 11 11 11  5 12 12 12
 12 12 12 12 12 12  8  8  8  5  5  5  5  5  5  5  5  5  5  8  5  5  5  5
  5  8  8  5  8  8  8  8  8  6  5  5  5  5  8  0  0 12 11 11 12  0  0  0
  0 12 12 12]",[6]
59686,738328,738364,"[ 6 12  6 12 12 12 12 12 12 12 12  6  6  6  6  6  5  5  5  9 12 12  8  8
  6  6  5  6  5 12 12 12  6  6  4  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  5  0  0  0  0  0  6  0  0  0  0  0  0  0  6  6  6  6  5
  5  6  6  6  6  6 12  6 12  6  5  5  5  5  5  5  5  5  5  5  5 11 11  0
  0 12  6  6  6 12  0  0 12 12  0 12 12  5  5  5  5  5  5  5  5  5  5  5
  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5
  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5
  5  5  5  5  8  8  8  8 11 11 11 11 11 11 11 11 11 11 11 11  5 12 12 12
 12 12 12 12 12 12  8  8  8  5  5  5  5  5  5  5  5  5  5  8  5  5  5  5
  5  8  8  5  8  8  8  8  8  6  5  5  5  5  8  0  0 12 11 11 12  0  0  0
  0 12 12 12]",[12]
59681,738326,738364,"[ 6 12  6 12 12 12 12 12 12 12 12  6  6  6  6  6  5  5  5  9 12 12  8  8
  6  6  5  6  5 12 12 12  6  6  4  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  5  0  0  0  0  0  6  0  0  0  0  0  0  0  6  6  6  6  5
  5  6  6  6  6  6 12  6 12  6  5  5  5  5  5  5  5  5  5  5  5 11 11  0
  0 12  6  6  6 12  0  0 12 12  0 12 12  5  5  5  5  5  5  5  5  5  5  5
  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5
  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5
  5  5  5  5  8  8  8  8 11 11 11 11 11 11 11 11 11 11 11 11  5 12 12 12
 12 12 12 12 12 12  8  8  8  5  5  5  5  5  5  5  5  5  5  8  5  5  5  5
  5  8  8  5  8  8  8  8  8  6  5  5  5  5  8  0  0 12 11 11 12  0  0  0
  0 12 12 12]",[12]
59682,738326,738364,"[ 6 12  6 12 12 12 12 12 12 12 12  6  6  6  6  6  5  5  5  9 12 12  8  8
  6  6  5  6  5 12 12 12  6  6  4  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  5  0  0  0  0  0  6  0  0  0  0  0  0  0  6  6  6  6  5
  5  6  6  6  6  6 12  6 12  6  5  5  5  5  5  5  5  5  5  5  5 11 11  0
  0 12  6  6  6 12  0  0 12 12  0 12 12  5  5  5  5  5  5  5  5  5  5  5
  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5
  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5
  5  5  5  5  8  8  8  8 11 11 11 11 11 11 11 11 11 11 11 11  5 12 12 12
 12 12 12 12 12 12  8  8  8  5  5  5  5  5  5  5  5  5  5  8  5  5  5  5
  5  8  8  5  8  8  8  8  8  6  5  5  5  5  8  0  0 12 11 11 12  0  0  0
  0 12 12 12]",[12]
59685,738328,738364,"[ 6 12  6 12 12 12 12 12 12 12 12  6  6  6  6  6  5  5  5  9 12 12  8  8
  6  6  5  6  5 12 12 12  6  6  4  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  5  0  0  0  0  0  6  0  0  0  0  0  0  0  6  6  6  6  5
  5  6  6  6  6  6 12  6 12  6  5  5  5  5  5  5  5  5  5  5  5 11 11  0
  0 12  6  6  6 12  0  0 12 12  0 12 12  5  5  5  5  5  5  5  5  5  5  5
  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5
  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5
  5  5  5  5  8  8  8  8 11 11 11 11 11 11 11 11 11 11 11 11  5 12 12 12
 12 12 12 12 12 12  8  8  8  5  5  5  5  5  5  5  5  5  5  8  5  5  5  5
  5  8  8  5  8  8  8  8  8  6  5  5  5  5  8  0  0 12 11 11 12  0  0  0
  0 12 12 12]",[12]
59622,738321,738367,"[12 12 12 12  6  6  6  6  6  5  5  5  9 12 12  8  8  6  6  5  6  5 12 12
 12  6  6  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  5  0
  0  0  0  0  6  0  0  0  0  0  0  0  6  6  6  6  5  5  6  6  6  6  6 12
  6 12  6  5  5  5  5  5  5  5  5  5  5  5 11 11  0  0 12  6  6  6 12  0
  0 12 12  0 12 12  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5
  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5
  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  8  8  8
  8 11 11 11 11 11 11 11 11 11 11 11 11  5 12 12 12 12 12 12 12 12 12  8
  8  8  5  5  5  5  5  5  5  5  5  5  8  5  5  5  5  5  8  8  5  8  8  8
  8  8  6  5  5  5  5  8  0  0 12 11 11 12  0  0  0  0 12 12 12]",[12]
59621,738321,738367,"[12 12 12 12  6  6  6  6  6  5  5  5  9 12 12  8  8  6  6  5  6  5 12 12
 12  6  6  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  5  0
  0  0  0  0  6  0  0  0  0  0  0  0  6  6  6  6  5  5  6  6  6  6  6 12
  6 12  6  5  5  5  5  5  5  5  5  5  5  5 11 11  0  0 12  6  6  6 12  0
  0 12 12  0 12 12  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5
  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5
  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  8  8  8
  8 11 11 11 11 11 11 11 11 11 11 11 11  5 12 12 12 12 12 12 12 12 12  8
  8  8  5  5  5  5  5  5  5  5  5  5  8  5  5  5  5  5  8  8  5  8  8  8
  8  8  6  5  5  5  5  8  0  0 12 11 11 12  0  0  0  0 12 12 12]",[12]
59675,738328,738367,"[12 12 12 12  6  6  6  6  6  5  5  5  9 12 12  8  8  6  6  5  6  5 12 12
 12  6  6  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  5  0
  0  0  0  0  6  0  0  0  0  0  0  0  6  6  6  6  5  5  6  6  6  6  6 12
  6 12  6  5  5  5  5  5  5  5  5  5  5  5 11 11  0  0 12  6  6  6 12  0
  0 12 12  0 12 12  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5
  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5
  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  8  8  8
  8 11 11 11 11 11 11 11 11 11 11 11 11  5 12 12 12 12 12 12 12 12 12  8
  8  8  5  5  5  5  5  5  5  5  5  5  8  5  5  5  5  5  8  8  5  8  8  8
  8  8  6  5  5  5  5  8  0  0 12 11 11 12  0  0  0  0 12 12 12]",[12]
59674,738328,738367,"[12 12 12 12  6  6  6  6  6  5  5  5  9 12 12  8  8  6  6  5  6  5 12 12
 12  6  6  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  5  0
  0  0  0  0  6  0  0  0  0  0  0  0  6  6  6  6  5  5  6  6  6  6  6 12
  6 12  6  5  5  5  5  5  5  5  5  5  5  5 11 11  0  0 12  6  6  6 12  0
  0 12 12  0 12 12  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5
  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5
  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  8  8  8
  8 11 11 11 11 11 11 11 11 11 11 11 11  5 12 12 12 12 12 12 12 12 12  8
  8  8  5  5  5  5  5  5  5  5  5  5  8  5  5  5  5  5  8  8  5  8  8  8
  8  8  6  5  5  5  5  8  0  0 12 11 11 12  0  0  0  0 12 12 12]",[12]
59703,738326,738369,"[ 6  6  6  6  6  5  5  5  9 12 12  8  8  6  6  5  6  5 12 12 12  6  6  4
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  5  0  0  0  0  0
  6  0  0  0  0  0  0  0  6  6  6  6  6  6  5  5  6  6  6  6  6 12  6 12
  6  5  5  5  5  5  5  5  5  5  5  5  5  6  6  6  6 11 11  0  0 12  6  6
  6 12  6  0 12  5  0 12 12  0 12 12 12 12  5  5  5  5  5  5  5  5  5  5
  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5
  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5
  5  5  5  5  5  8  8  8  8 11 11 11 11 11 11 11 11 11 11 11 11 12  5 12
 12 12 12 12 12 12 12 12  8  8 12  8  5  5  5  5  5  5  5  5  5  5  8  5
  5  5  5  5  8  8  5  8  8  8  8  8  6  5  5  5  5  8  0  0 12 11 11 12
 12  0  0  0  0 12 12 12]",[6]
