,CG_PROD,DES_PROD,CANT,SIMULTANEO,FE_ENTREGA,FE_EMIT,FE_CIERRE,PEDIDO,FECHA_PREVISTA_FABRICACION,FECHA_INICIO_REAL_FABRICACION,TOT_DOL
3312,1841X8M7HFM1310,"1800 2""x2.1/2"" BSPT(M)xBSP(H) Con Palanca",1.0,[0. 0. 0. ... 0. 0. 0.],737462,737450,2020-05-13 15:45:58.367,56634,2023-08-16 18:00:00.000,2023-08-16 18:00:00.000,825.3
3313,1827X8M7HAM1310,"1800 1""x1.1/2"" BSPT(M)xBSP(H)",1.0,[0. 0. 0. ... 0. 0. 0.],737460,737440,2020-05-20 14:49:42.053,56629,2023-09-19 14:00:00.000,2023-09-19 14:00:00.000,392.7
3314,1827X8M7HAM1310,"1800 1""x1.1/2"" BSPT(M)xBSP(H)",1.0,[0. 0. 0. ... 0. 0. 0.],737460,737440,2020-05-20 14:50:39.320,56628,2023-09-20 18:00:00.000,2023-09-20 18:00:00.000,392.7
3315,1717D9M9HAM1325,"1700 1/2""x1"" NPT(M)xNPT(H) Tob 1"" Std.",1.0,[0. 0. 0. ... 0. 0. 0.],737457,737440,2020-05-15 09:45:58.220,56630,2023-09-16 10:00:00.000,2023-09-16 10:00:00.000,329.6
3316,1816X7M7HAM1310,"1800 1/2""x3/4"" BSP(M)xBSP(H)",1.0,[0. 0. 0. ... 0. 0. 0.],737457,737447,2020-05-27 09:33:29.330,56632,2023-10-28 10:00:00.000,2023-10-28 10:00:00.000,372.0
3317,1816X7M7HAM1310,"1800 1/2""x3/4"" BSP(M)xBSP(H)",1.0,[0. 0. 0. ... 0. 0. 0.],737457,737447,2020-05-27 09:33:49.070,56633,2023-10-25 18:00:00.000,2023-10-25 18:00:00.000,372.0
3318,2828D1R1RSM1014,"2800 1""D2"" 150(RF)x150(RF) sellada",1.0,[0. 0. 0. ... 0. 0. 0.],737456,737436,2020-06-11 08:09:49.320,56625,2024-01-06 10:00:00.000,2024-01-06 10:00:00.000,880.8
3319,2828D1R1RSM1014,"2800 1""D2"" 150(RF)x150(RF) sellada",1.0,[0. 0. 0. ... 0. 0. 0.],737456,737436,2020-06-11 08:09:09.603,56626,2024-01-09 14:00:00.000,2024-01-09 14:00:00.000,880.8
3320,2828D2R1RSM1015,"2800 1""D2"" 300(RF)x150(RF) sellada",1.0,[0. 0. 0. ... 0. 0. 0.],737450,737360,2020-05-08 14:21:09.047,56403,2023-08-09 18:00:00.000,2023-08-09 18:00:00.000,909.2588578574406
3321,2828D2R1RSM1015,"2800 1""D2"" 300(RF)x150(RF) sellada",1.0,[0. 0. 0. ... 0. 0. 0.],737450,737360,2020-05-08 14:20:54.940,56404,2023-08-12 10:00:00.000,2023-08-12 10:00:00.000,909.2588578574406
3322,1821X9M9HAM1414,"1800 3/4""x1"" NPT(M)xNPT(H)",1.0,[0. 0. 0. ... 0. 0. 0.],737449,737440,2020-05-20 14:57:46.580,56620,2023-09-27 18:00:00.000,2023-09-27 18:00:00.000,345.0
3323,1821X9M9HAM1414,"1800 3/4""x1"" NPT(M)xNPT(H)",1.0,[0. 0. 0. ... 0. 0. 0.],737449,737440,2020-05-20 14:58:33.847,56621,2023-09-30 10:00:00.000,2023-09-30 10:00:00.000,345.0
3324,1816X8M7HSM1310,"1800 1/2""x3/4"" BSPT(M)xBSP(H) sellada",1.0,[0. 0. 0. ... 0. 0. 0.],737442,737436,2020-05-15 09:38:28.310,56590,2023-09-06 18:00:00.000,2023-09-06 18:00:00.000,372.0
3325,1816X8M7HSM1310,"1800 1/2""x3/4"" BSPT(M)xBSP(H) sellada",1.0,[0. 0. 0. ... 0. 0. 0.],737442,737436,2020-05-15 09:40:29.553,56591,2023-09-09 10:00:00.000,2023-09-09 10:00:00.000,372.0
3326,2828D2R1RSM1015,"2800 1""D2"" 300(RF)x150(RF) sellada",1.0,[0. 0. 0. ... 0. 0. 0.],737433,737360,2020-05-06 11:43:53.820,56393,2023-08-01 14:00:00.000,2023-08-01 14:00:00.000,865.0
3327,2838H1R1RFM1110,"2800 1.1/2""H3"" 150(RF)x150(RF) Con Palanca",1.0,[0. 0. 0. ... 0. 0. 0.],737432,737415,2020-06-29 07:10:20.860,56533,2024-02-24 10:00:00.000,2024-02-24 10:00:00.000,2500.0
3328,2856P1R1RAM1012,"2800 4""P6"" 150(RF)x150(RF)",1.0,[0. 0. 0. ... 0. 0. 0.],737427,737370,2020-05-29 07:30:35.633,56439,2023-11-28 14:00:00.000,2023-11-28 14:00:00.000,3850.7
3329,2856P1R1RAM1012,"2800 4""P6"" 150(RF)x150(RF)",1.0,[0. 0. 0. ... 0. 0. 0.],737427,737370,2020-05-29 07:30:52.313,56440,2023-11-29 18:00:00.000,2023-11-29 18:00:00.000,3850.7
3330,2856P1R1RAM1012,"2800 4""P6"" 150(RF)x150(RF)",1.0,[0. 0. 0. ... 0. 0. 0.],737427,737370,2020-05-29 07:30:00.100,56441,2023-12-02 10:00:00.000,2023-12-02 10:00:00.000,3850.7
3331,2856P1R1RAM1012,"2800 4""P6"" 150(RF)x150(RF)",1.0,[0. 0. 0. ... 0. 0. 0.],737427,737370,2020-05-29 07:30:16.017,56438,2023-12-05 14:00:00.000,2023-12-05 14:00:00.000,3850.7
3332,1725D9M9HSM1226,"1700 1""x1"" NPT(M)xNPT(H) Tob1"" Std. sellada",1.0,[0. 0. 0. ... 0. 0. 0.],737426,737407,2020-05-13 14:26:01.957,56577,2023-08-19 10:00:00.000,2023-08-19 10:00:00.000,693.6
3333,1725D9M9HSM1325,"1700 1""x1"" NPT(M)xNPT(H) Tob1"" Std. sellada",1.0,[0. 0. 0. ... 0. 0. 0.],737426,737407,2020-05-13 14:28:36.030,56578,2023-08-23 18:00:00.000,2023-08-23 18:00:00.000,385.6
3334,1725D9M9HSM1325,"1700 1""x1"" NPT(M)xNPT(H) Tob1"" Std. sellada",1.0,[0. 0. 0. ... 0. 0. 0.],737426,737407,2020-05-13 14:31:07.400,56579,2023-08-26 10:00:00.000,2023-08-26 10:00:00.000,385.6
3335,1725D9M9HSM1325,"1700 1""x1"" NPT(M)xNPT(H) Tob1"" Std. sellada",1.0,[0. 0. 0. ... 0. 0. 0.],737426,737407,2020-05-13 14:32:31.093,56580,2023-08-29 14:00:00.000,2023-08-29 14:00:00.000,385.6
3336,3515C1Z1,"AC-200 1/2"" BSP H-H Punta eje libre giro indistinto",1.0,[0. 0. 0. ... 0. 0. 0.],737421,737406,2020-04-24 00:00:00.000,56566,,,664.0
3337,1816XZC7HFM1214,"1800 1/2""x3/4"" CLAMP x BSP(H) Con palanca",1.0,[0. 0. 0. ... 0. 0. 0.],737421,737406,2020-05-20 15:00:32.800,56573,2023-10-10 14:00:00.000,2023-10-10 14:00:00.000,616.0
3338,2142G3R1RAM1013,"2100 2""G3"" 600(RF)x150(RF)",1.0,[0. 0. 0. ... 0. 0. 0.],737421,737468,2020-08-03 14:09:45.920,56555,2023-06-06 14:00:00.000,2023-06-06 14:00:00.000,2017.0
3339,2628D2R1RAM1016,"2600 1""D2"" 300(RF)x150(RF)",1.0,[0. 0. 0. ... 0. 0. 0.],737421,737415,2020-05-28 14:38:27.813,56517,2023-11-14 14:00:00.000,2023-11-14 14:00:00.000,1188.64
3340,2628E1R1RAM1014,"2600 1""E2"" 150(RF)x150(RF)",1.0,[0. 0. 0. ... 0. 0. 0.],737421,737394,2020-05-28 14:39:40.733,56518,2023-11-08 18:00:00.000,2023-11-08 18:00:00.000,1159.76
3341,1816X8M7HAM1110,"1800 1/2""x3/4"" BSPT(M)xBSP(H)",1.0,[0. 0. 0. ... 0. 0. 0.],737420,737400,,56548,,,0.0
3342,1816X8M7HAM1110,"1800 1/2""x3/4"" BSPT(M)xBSP(H)",1.0,[0. 0. 0. ... 0. 0. 0.],737420,737400,,56549,,,0.0
3343,1816X8M7HAM1110,"1800 1/2""x3/4"" BSPT(M)xBSP(H)",1.0,[0. 0. 0. ... 0. 0. 0.],737420,737400,,56550,,,0.0
3344,1816X8M7HAM1110,"1800 1/2""x3/4"" BSPT(M)xBSP(H)",1.0,[0. 0. 0. ... 0. 0. 0.],737420,737400,,56551,,,0.0
3345,1816X8M7HAM1110,"1800 1/2""x3/4"" BSPT(M)xBSP(H)",1.0,[0. 0. 0. ... 0. 0. 0.],737420,737407,2020-05-22 10:45:59.450,56570,2023-10-21 10:00:00.000,2023-10-21 10:00:00.000,586.5
3346,1816X8M7HAM1110,"1800 1/2""x3/4"" BSPT(M)xBSP(H)",1.0,[0. 0. 0. ... 0. 0. 0.],737420,737407,2020-05-22 10:46:31.127,56571,2023-10-24 14:00:00.000,2023-10-24 14:00:00.000,586.5
3347,1827X8M7HFM1910,"1800 1""x1.1/2"" BSPT(M)xBSP(H) con palanca",1.0,[0. 0. 0. ... 0. 0. 0.],737420,737400,,56546,,,0.0
3348,1827X8M7HFM1910,"1800 1""x1.1/2"" BSPT(M)xBSP(H) con palanca",1.0,[0. 0. 0. ... 0. 0. 0.],737420,737400,,56547,,,0.0
3349,1827X8M7HFM1910,"1800 1""x1.1/2"" BSPT(M)xBSP(H) con palanca",1.0,[0. 0. 0. ... 0. 0. 0.],737420,737406,2020-05-22 10:44:22.510,56569,2023-10-14 10:00:00.000,2023-10-14 10:00:00.000,534.0
3350,1832X9M9HAM1910,"1800 1.1/4""x2"" NPT(M)xNPT(H)",1.0,[0. 0. 0. ... 0. 0. 0.],737420,737400,,56542,,,0.0
3351,1832X9M9HAM1910,"1800 1.1/4""x2"" NPT(M)xNPT(H)",1.0,[0. 0. 0. ... 0. 0. 0.],737420,737400,,56543,,,0.0
3352,1832X9M9HAM1910,"1800 1.1/4""x2"" NPT(M)xNPT(H)",1.0,[0. 0. 0. ... 0. 0. 0.],737420,737400,,56544,,,0.0
3353,1832X9M9HAM1910,"1800 1.1/4""x2"" NPT(M)xNPT(H)",1.0,[0. 0. 0. ... 0. 0. 0.],737420,737400,,56545,,,0.0
3354,1832X9M9HAM1910,"1800 1.1/4""x2"" NPT(M)xNPT(H)",1.0,[0. 0. 0. ... 0. 0. 0.],737420,737407,2020-05-22 10:44:50.957,56568,2023-10-17 14:00:00.000,2023-10-17 14:00:00.000,720.0
3355,1832X9M9HAM1910,"1800 1.1/4""x2"" NPT(M)xNPT(H)",1.0,[0. 0. 0. ... 0. 0. 0.],737420,737407,2020-05-22 10:45:27.170,56567,2023-10-18 18:00:00.000,2023-10-18 18:00:00.000,720.0
3356,2842J1R1RSM1014,"2800 2""J3"" 150(RF)x150(RF) sellada",1.0,[0. 0. 0. ... 0. 0. 0.],737417,737380,2020-06-23 13:47:25.153,56495,2024-02-03 10:00:00.000,2024-02-03 10:00:00.000,1237.5
3357,2842J1R1RSM1014,"2800 2""J3"" 150(RF)x150(RF) sellada",1.0,[0. 0. 0. ... 0. 0. 0.],737417,737380,2020-06-23 13:47:56.667,56493,2024-02-06 14:00:00.000,2024-02-06 14:00:00.000,1237.5
3358,2842J1R1RSM1014,"2800 2""J3"" 150(RF)x150(RF) sellada",1.0,[0. 0. 0. ... 0. 0. 0.],737417,737380,2020-06-23 13:48:26.280,56494,2024-02-07 18:00:00.000,2024-02-07 18:00:00.000,1237.5
3359,2842J1R1RSM1014,"2800 2""J3"" 150(RF)x150(RF) sellada",1.0,[0. 0. 0. ... 0. 0. 0.],737417,737380,2020-06-23 13:50:21.170,56492,2024-02-10 10:00:00.000,2024-02-10 10:00:00.000,1237.5
3360,2842J1R1RSM1014,"2800 2""J3"" 150(RF)x150(RF) sellada",1.0,[0. 0. 0. ... 0. 0. 0.],737417,737380,2020-07-01 08:18:06.940,56496,2024-03-02 10:00:00.000,2024-03-02 10:00:00.000,1237.5
3361,2842J1R1RSM1014,"2800 2""J3"" 150(RF)x150(RF) sellada",1.0,[0. 0. 0. ... 0. 0. 0.],737417,737380,2020-07-01 08:17:52.473,56497,2024-03-12 14:00:00.000,2024-03-12 14:00:00.000,1237.5
3362,2851J4J1RAM1217,"2800 3""J4"" 900(RTJ)x150(RF)",1.0,[0. 0. 0. ... 0. 0. 0.],737417,737532,2020-07-22 07:38:22.097,56410,2024-04-13 10:00:00.000,2024-04-13 10:00:00.000,4334.8
3363,1827XZC7HFM1214,"1800 1""x1.1/2"" CLAMPxBSP(H) Con Palanca",1.0,[0. 0. 0. ... 0. 0. 0.],737415,737396,2020-06-05 11:13:15.217,56537,2023-12-06 18:00:00.000,2023-12-06 18:00:00.000,838.4
3364,2828D3R1RSM1017,"2800 1""D2"" 600(RF)x150(RF) sellada",1.0,[0. 0. 0. ... 0. 0. 0.],737415,737396,2020-04-15 00:00:00.000,56535,,,956.0
3365,2828D3R1RSM1017,"2800 1""D2"" 600(RF)x150(RF) sellada",1.0,[0. 0. 0. ... 0. 0. 0.],737415,737396,2020-04-15 00:00:00.000,56536,,,956.0
3366,2838G1R1RSM2242,"2800 1.1/2""G3"" 150(RF)x150(RF) sellada",1.0,[0. 0. 0. ... 0. 0. 0.],737414,737388,2020-07-03 15:01:02.267,56463,2024-03-16 10:00:00.000,2024-03-16 10:00:00.000,1466.3968253968253
3367,093057H7H20153,"AR-90 1.1/4"" Cab EMP. BSP(H)xBSP(H)",1.0,[0. 0. 0. ... 0. 1. 1.],737413,737344,2020-06-23 13:44:28.700,56367,2021-02-06 10:00:00.000,2021-02-06 10:00:00.000,2000.768
3368,093057H7H20153,"AR-90 1.1/4"" Cab EMP. BSP(H)xBSP(H)",1.0,[0. 0. 0. ... 0. 1. 1.],737413,737344,2020-06-23 13:44:51.503,56368,2021-02-09 14:00:00.000,2021-02-09 14:00:00.000,2000.768
3369,1836X8H7HAM1414,"1800 1.1/2""x2"" BSPT(H)xBSP(H)",1.0,[0. 0. 0. ... 0. 0. 0.],737413,737396,2020-05-15 09:41:50.257,56538,2023-09-12 14:00:00.000,2023-09-12 14:00:00.000,632.0
3370,1836X8H7HAM1414,"1800 1.1/2""x2"" BSPT(H)xBSP(H)",1.0,[0. 0. 0. ... 0. 0. 0.],737413,737396,2020-05-15 09:44:04.463,56539,2023-09-13 18:00:00.000,2023-09-13 18:00:00.000,632.0
3371,1836X8H7HAM1414,"1800 1.1/2""x2"" BSPT(H)xBSP(H)",1.0,[0. 0. 0. ... 0. 0. 0.],737413,737396,2020-05-15 09:40:58.793,56540,2023-09-02 10:00:00.000,2023-09-02 10:00:00.000,632.0
3372,1836X8H7HAM1414,"1800 1.1/2""x2"" BSPT(H)xBSP(H)",1.0,[0. 0. 0. ... 0. 0. 0.],737413,737396,2020-05-15 09:41:11.120,56541,2023-09-05 14:00:00.000,2023-09-05 14:00:00.000,632.0
3373,2442J1R1RGM1010,"2400 2""J3"" 150(RF)x150(RF) Con Palanca",1.0,[0. 0. 0. ... 0. 0. 0.],737413,737380,2020-07-20 13:19:28.517,56445,2024-04-03 18:00:00.000,2024-04-03 18:00:00.000,1885.5
3374,2442J1R1RGM1010,"2400 2""J3"" 150(RF)x150(RF) Con Palanca",1.0,[0. 0. 0. ... 0. 0. 0.],737413,737380,2020-07-20 13:20:24.123,56446,2024-04-06 10:00:00.000,2024-04-06 10:00:00.000,1885.5
3375,2442J1R1RGM1010,"2400 2""J3"" 150(RF)x150(RF) Con Palanca",1.0,[0. 0. 0. ... 0. 0. 0.],737413,737380,2020-07-20 13:20:04.713,56447,2024-04-09 14:00:00.000,2024-04-09 14:00:00.000,1885.5
3376,2442J1R1RGM1010,"2400 2""J3"" 150(RF)x150(RF) Con Palanca",1.0,[0. 0. 0. ... 0. 0. 0.],737413,737380,2020-07-20 13:19:48.583,56448,2024-04-10 18:00:00.000,2024-04-10 18:00:00.000,1885.5
3377,1621V3R1RTM1027,"1600 3/4"" x 1"" 600(RF) x 150(RF)",1.0,[0. 0. 0. ... 0. 0. 0.],737410,737406,2020-05-28 14:37:41.300,56516,2023-11-11 10:00:00.000,2023-11-11 10:00:00.000,624.8
3378,2828D3R1RTM1017,"2800 1""D2"" 600(RF)x150(RF) sellada",1.0,[0. 0. 0. ... 0. 0. 0.],737410,737393,2020-05-28 14:37:04.940,56514,2023-11-04 10:00:00.000,2023-11-04 10:00:00.000,860.8
3379,2828D3R1RTM1017,"2800 1""D2"" 600(RF)x150(RF) sellada",1.0,[0. 0. 0. ... 0. 0. 0.],737410,737393,2020-05-28 14:37:23.100,56515,2023-11-07 14:00:00.000,2023-11-07 14:00:00.000,860.8
3380,2842J1R1RAM1010,"2800 2""J3"" 150(RF)x150(RF)",1.0,[0. 0. 0. ... 0. 0. 0.],737409,737379,2020-05-29 07:29:37.283,56487,2023-11-22 18:00:00.000,2023-11-22 18:00:00.000,1320.0
3381,2842J1R1RAM1010,"2800 2""J3"" 150(RF)x150(RF)",1.0,[0. 0. 0. ... 0. 0. 0.],737409,737379,2020-05-15 09:37:46.393,56488,2023-08-30 18:00:00.000,2023-08-30 18:00:00.000,1320.0
3382,1725D9M9HSM1325,"1700 1""x1"" NPT(M)xNPT(H) Tob1"" Std. sellada",1.0,[0. 0. 0. ... 0. 0. 0.],737406,737393,2020-05-08 15:22:20.260,56519,2023-08-08 14:00:00.000,2023-08-08 14:00:00.000,482.0
3383,1821X9M9HSM1414,"1800 3/4""x1"" NPT(M)xNPT(H) sellada",1.0,[0. 0. 0. ... 0. 0. 0.],737402,737379,2020-04-15 00:00:00.000,56482,2023-08-02 18:00:00.000,2023-08-02 18:00:00.000,394.4
3384,1821X9M9HSM1414,"1800 3/4""x1"" NPT(M)xNPT(H) sellada",1.0,[0. 0. 0. ... 0. 0. 0.],737402,737379,2020-04-15 00:00:00.000,56483,2023-08-05 10:00:00.000,2023-08-05 10:00:00.000,394.4
3385,2628D3R1RAM1017,"2600 1""D2"" 600(RF)x150(RF)",1.0,[0. 0. 0. ... 0. 0. 0.],737402,737380,2020-04-15 00:00:00.000,56484,,,1296.0
3386,2628D3R1RAM1017,"2600 1""D2"" 600(RF)x150(RF)",1.0,[0. 0. 0. ... 0. 0. 0.],737402,737380,2020-04-15 00:00:00.000,56485,,,1296.0
3387,2828D2R1RTM3114,"2800 1""D2"" 300(RF)x150(RF) sellada",1.0,[0. 0. 0. ... 0. 0. 0.],737402,737379,2020-05-28 14:40:08.917,56468,2023-11-01 18:00:00.000,2023-11-01 18:00:00.000,847.0
3388,1725D9M9HSM1325,"1700 1""x1"" NPT(M)xNPT(H) Tob1"" Std. sellada",1.0,[0. 0. 0. ... 0. 0. 0.],737401,737400,2020-03-17 00:00:00.000,56553,,,385.6
3389,1816X8M7HFM1310,"1800 1/2""x3/4"" BSPT(M)xBSP(H) Con Palanca",1.0,[0. 0. 0. ... 0. 0. 0.],737401,737380,2020-05-06 14:44:01.407,56501,2023-07-26 18:00:00.000,2023-07-26 18:00:00.000,396.0
3390,1827X8M7HFM1310,"1800 1""x1.1/2"" BSPT(M)xBSP(H) Con Palanca",1.0,[0. 0. 0. ... 0. 0. 0.],737401,737388,2020-03-17 00:00:00.000,56502,,,473.6
3391,2851L1R1RBM3116,"2800 3""L4"" 150(RF)x150(RF)",1.0,[0. 0. 0. ... 0. 0. 0.],737401,737386,2020-03-11 00:00:00.000,56505,,,2723.4
3392,2851L1R1RBM3116,"2800 3""L4"" 150(RF)x150(RF)",1.0,[0. 0. 0. ... 0. 0. 0.],737401,737386,2020-03-11 00:00:00.000,56506,,,2723.4
3393,1821X8M7HAM1310,"1800 3/4""x1"" BSPT(M)xBSP(H)",1.0,[0. 0. 0. ... 0. 0. 0.],737400,737380,2020-04-20 00:00:00.000,56499,,,493.0
3394,1821X8M7HAM1310,"1800 3/4""x1"" BSPT(M)xBSP(H)",1.0,[0. 0. 0. ... 0. 0. 0.],737400,737380,2020-04-20 00:00:00.000,56500,2023-08-15 14:00:00.000,2023-08-15 14:00:00.000,493.0
3395,2436F1R1RGM1010,"2400 1.1/2""F2"" 150(RF)x150(RF) con palanca de prueba.",1.0,[0. 0. 0. ... 0. 0. 0.],737400,737380,2020-05-20 14:58:57.500,56478,2023-09-23 10:00:00.000,2023-09-23 10:00:00.000,1386.4
3396,2436F1R1RGM1010,"2400 1.1/2""F2"" 150(RF)x150(RF) con palanca de prueba.",1.0,[0. 0. 0. ... 0. 0. 0.],737400,737380,2020-05-20 14:59:31.430,56479,2023-09-26 14:00:00.000,2023-09-26 14:00:00.000,1386.4
3397,2651K1R1RBM1015,"2600 3""K4"" 150(RF)x150(RF)",1.0,[0. 0. 0. ... 0. 1. 1.],737399,737345,2020-03-19 00:00:00.000,56331,2023-07-01 10:00:00.000,2023-07-01 10:00:00.000,2785.0
3398,2651K1R1RBM1015,"2600 3""K4"" 150(RF)x150(RF)",1.0,[0. 0. 0. ... 0. 1. 1.],737399,737345,2020-03-19 00:00:00.000,56332,2023-07-08 10:00:00.000,2023-07-08 10:00:00.000,2785.0
3399,2651K1R1RBM1015,"2600 3""K4"" 150(RF)x150(RF)",1.0,[0. 0. 0. ... 0. 1. 1.],737399,737345,2020-03-19 00:00:00.000,56333,2023-07-12 18:00:00.000,2023-07-12 18:00:00.000,2785.0
3400,2651K1R1RBM1015,"2600 3""K4"" 150(RF)x150(RF)",1.0,[0. 0. 0. ... 0. 1. 1.],737399,737345,2020-03-19 00:00:00.000,56334,2023-07-15 10:00:00.000,2023-07-15 10:00:00.000,2785.0
3401,1725E9M9HAM4425,"1700 1""x1"" NPT(M)xNPT(H) Tob1"" Std.",1.0,[0. 0. 0. ... 0. 0. 0.],737397,737371,2020-04-24 00:00:00.000,56401,2023-06-27 14:00:00.000,2023-06-27 14:00:00.000,338.0
3402,1736F9M9HAM4425,"1700 1.1/2""x2"" NPT(M)xNPT(H) Tob1"" Std.",1.0,[0. 0. 0. ... 0. 0. 0.],737397,737371,2020-04-24 00:00:00.000,56402,2023-06-28 18:00:00.000,2023-06-28 18:00:00.000,455.0
3403,1721D9M9HSM1325,"1700 3/4""x1"" NPT(M)xNPT(H) Tob 1""Std. sellada",1.0,[0. 0. 0. ... 0. 0. 0.],737396,737379,2020-03-11 00:00:00.000,56491,,,0.0
3404,3515C2Z1,"AC-350 1/2"" BSP H-H Punta eje libre giro indistinto",1.0,[0. 0. 0. ... 0. 0. 0.],737396,737394,2020-03-06 00:00:00.000,56531,,,673.0
3405,3515C2Z1,"AC-350 1/2"" BSP H-H Punta eje libre giro indistinto",1.0,[0. 0. 0. ... 0. 0. 0.],737396,737394,2020-03-06 00:00:00.000,56532,,,673.0
3406,1621D1R1RSM2911,"1600 3/4"" x 1"" 150(RF) x 150(RF) Tob 1""Std. sellada",1.0,[0. 0. 0. ... 0. 0. 0.],737394,737371,2020-04-16 00:00:00.000,56422,2022-10-12 18:00:00.000,2022-10-12 18:00:00.000,639.2
3407,1621D1R1RSM2911,"1600 3/4"" x 1"" 150(RF) x 150(RF) Tob 1""Std. sellada",1.0,[0. 0. 0. ... 0. 0. 0.],737394,737371,2020-04-16 00:00:00.000,56423,2022-10-25 14:00:00.000,2022-10-25 14:00:00.000,639.2
3408,1621D1R1RSM2911,"1600 3/4"" x 1"" 150(RF) x 150(RF) Tob 1""Std. sellada",1.0,[0. 0. 0. ... 0. 0. 0.],737394,737371,2020-04-16 00:00:00.000,56424,2022-10-22 10:00:00.000,2022-10-22 10:00:00.000,639.2
3409,1621D1R1RSM2911,"1600 3/4"" x 1"" 150(RF) x 150(RF) Tob 1""Std. sellada",1.0,[0. 0. 0. ... 0. 0. 0.],737394,737371,2020-04-16 00:00:00.000,56425,2022-10-19 18:00:00.000,2022-10-19 18:00:00.000,639.2
3410,1621D1R1RSM2911,"1600 3/4"" x 1"" 150(RF) x 150(RF) Tob 1""Std. sellada",1.0,[0. 0. 0. ... 0. 0. 0.],737394,737371,2020-04-16 00:00:00.000,56426,2022-10-18 14:00:00.000,2022-10-18 14:00:00.000,639.2
3411,1621D1R1RSM2911,"1600 3/4"" x 1"" 150(RF) x 150(RF) Tob 1""Std. sellada",1.0,[0. 0. 0. ... 0. 0. 0.],737394,737371,2020-04-16 00:00:00.000,56421,2022-10-15 10:00:00.000,2022-10-15 10:00:00.000,639.2
3412,1816XZC7HFM1214,"1800 1/2""x3/4"" CLAMP x BSP(H) Con palanca",1.0,[0. 0. 0. ... 0. 0. 0.],737394,737379,2020-03-16 00:00:00.000,56481,,,616.0
3413,1721V9M9HSM1325,"1700 3/4""x1"" NPT(M)xNPT(H) Tob 3/4"" AP.",1.0,[0. 0. 0. ... 0. 0. 0.],737393,737379,2020-03-11 00:00:00.000,56477,,,444.0
3414,1836XZC7HFM1214,"1800 1.1/2""x2"" CLAMPxBSP(H) Con Palanca",1.0,[0. 0. 0. ... 0. 0. 0.],737393,737360,2020-03-11 00:00:00.000,56409,,,1155.2
3415,1717D7M7HSN1325,"1700 1/2""x1"" BSP(M)xBSP(H) Tob 1"" std sellada. Sello Neopreno",1.0,[0. 0. 0. ... 0. 0. 0.],737392,737374,2020-03-11 00:00:00.000,56472,,,346.4
3416,1721D7M7HAM1310,"1700 3/4""x1"" BSP(M)xBSP(H) Tob 1"" std",1.0,[0. 0. 0. ... 0. 0. 0.],737392,737363,2020-03-16 00:00:00.000,56417,,,355.2
3417,1721D7M7HAM1310,"1700 3/4""x1"" BSP(M)xBSP(H) Tob 1"" std",1.0,[0. 0. 0. ... 0. 0. 0.],737392,737363,2020-03-16 00:00:00.000,56415,,,355.2
3418,1721D7M7HAM1310,"1700 3/4""x1"" BSP(M)xBSP(H) Tob 1"" std",1.0,[0. 0. 0. ... 0. 0. 0.],737392,737363,2020-03-16 00:00:00.000,56416,,,355.2
3419,1721D7M7HSN1325,"1700 3/4""x1"" BSP(M)xBSP(H) Tob 1"" std sellada. Sello Neopreno",1.0,[0. 0. 0. ... 0. 0. 0.],737392,737374,2020-03-11 00:00:00.000,56471,,,372.8
3420,1821X8M7HSM1310,"1800 3/4""x1"" BSPT(M)xBSP(H) sellada",1.0,[0. 0. 0. ... 0. 1. 1.],737392,737351,2020-03-16 00:00:00.000,56394,,,493.0
3421,1821X8M7HSM1310,"1800 3/4""x1"" BSPT(M)xBSP(H) sellada",1.0,[0. 0. 0. ... 0. 1. 1.],737392,737351,2020-03-16 00:00:00.000,56395,,,493.0
3422,1827X8M7HAT1310,"1800 1""x1.1/2"" BSPT(M)xBSP(H) asiento metal/teflon",1.0,[0. 0. 0. ... 0. 1. 1.],737392,737344,2020-03-03 00:00:00.000,56382,,,448.8
3423,2828E1R1RAM1010,"2800 1""E2"" 150(RF)x150(RF)",1.0,[0. 0. 0. ... 0. 0. 0.],737392,737370,2020-03-11 00:00:00.000,56449,,,1101.0
3424,1721E9M9HSB1226,"1700 3/4""x1"" NPT(M)xNPT(H) Tob 1"" Std. sello Buna-N",1.0,[0. 0. 0. ... 0. 0. 0.],737388,737360,2020-03-16 00:00:00.000,56387,,,720.0
3425,1725D9M9HAM1226,"1700 1""x1"" NPT(M)xNPT(H)",1.0,[0. 0. 0. ... 0. 0. 0.],737388,737371,2020-02-28 00:00:00.000,56414,,,867.0
3426,1725D9M9HAM1325,"1700 1""x1"" NPT(M)xNPT(H) Tob1"" Std.",1.0,[0. 0. 0. ... 1. 1. 1.],737388,737336,2020-03-11 00:00:00.000,56286,,,434.0
3427,1727D9M9HAM1325,"1700 1""x1.1/2"" NPT(M)xNPT(H) Tob1"" Std.",1.0,[0. 0. 0. ... 1. 1. 1.],737388,737336,2020-03-16 00:00:00.000,56284,,,593.0
3428,2136E5J2RAM1013,"2100 1.1/2""E2"" 1500(RJ)x300(RF)",1.0,[0. 0. 0. ... 0. 1. 1.],737388,737345,2020-04-30 16:33:58.727,56285,2023-07-11 14:00:00.000,2023-07-11 14:00:00.000,2464.0
3429,2838H1R1RAM2214,"2800 1.1/2""H3"" 150(RF)x150(RF)",1.0,[0. 0. 0. ... 0. 0. 0.],737388,737360,2020-03-03 00:00:00.000,56388,,,1514.7
